	I	pval_norm	var_norm	pval_z_sim	pval_sim	var_sim	pval_norm_fdr_bh	pval_z_sim_fdr_bh	pval_sim_fdr_bh
FZD8	0.003845758281924188	1.1102230246251565e-16	2.1859524117317777e-07	0.0	0.009900990099009901	1.487165746405875e-07	1.8869936477569934e-16	0.0	0.010445117787640833
IL6	0.0038449952306225756	1.1102230246251565e-16	2.1859524117317777e-07	0.0	0.009900990099009901	1.4893899860950469e-07	1.8869936477569934e-16	0.0	0.010445117787640833
NLRP1	0.003821850323672909	1.1102230246251565e-16	2.1859524117317777e-07	0.0	0.009900990099009901	1.313611158338276e-07	1.8869936477569934e-16	0.0	0.010445117787640833
ADGRF3	0.0037950113699008995	2.220446049250313e-16	2.1859524117317777e-07	0.0	0.009900990099009901	1.5820745388310928e-07	3.767446589629214e-16	0.0	0.010445117787640833
IL17B	0.003779985385031372	3.3306690738754696e-16	2.1859524117317777e-07	0.0	0.009900990099009901	1.4999487177592974e-07	5.631649435792893e-16	0.0	0.010445117787640833
FLT3LG	0.0037767825765332693	3.3306690738754696e-16	2.1859524117317777e-07	0.0	0.009900990099009901	1.5456974183457063e-07	5.631649435792893e-16	0.0	0.010445117787640833
NRXN1	0.0037480486285162732	5.551115123125783e-16	2.1859524117317777e-07	0.0	0.009900990099009901	1.1512524926864638e-07	9.33770052498306e-16	0.0	0.010445117787640833
CSF3	0.0037475061518659715	5.551115123125783e-16	2.1859524117317777e-07	0.0	0.009900990099009901	1.3411665182343783e-07	9.33770052498306e-16	0.0	0.010445117787640833
ITGAE	0.003742187891823908	5.551115123125783e-16	2.1859524117317777e-07	0.0	0.009900990099009901	9.486823935440386e-08	9.33770052498306e-16	0.0	0.010445117787640833
HILPDA	0.0037305551015525194	6.661338147750939e-16	2.1859524117317777e-07	0.0	0.009900990099009901	1.3044209419032634e-07	1.1186020663204406e-15	0.0	0.010445117787640833
TNFSF12	0.003713655689887996	9.992007221626409e-16	2.1859524117317777e-07	0.0	0.009900990099009901	1.4807345904550214e-07	1.675029977734975e-15	0.0	0.010445117787640833
MAP1LC3B	0.0036939181723661197	1.3322676295501878e-15	2.1859524117317777e-07	0.0	0.009900990099009901	1.0611389433639876e-07	2.2295555715036477e-15	0.0	0.010445117787640833
NegPrb3	0.0036793851576880222	1.6653345369377348e-15	2.1859524117317777e-07	0.0	0.009900990099009901	1.4531046399441573e-07	2.782188586453997e-15	0.0	0.010445117787640833
IL11RA	0.003674164465419809	1.887379141862766e-15	2.1859524117317777e-07	0.0	0.009900990099009901	1.1840327595123925e-07	3.1424220746320547e-15	0.0	0.010445117787640833
IFNAR1	0.003672303947041435	1.887379141862766e-15	2.1859524117317777e-07	0.0	0.009900990099009901	1.2228993984263543e-07	3.1424220746320547e-15	0.0	0.010445117787640833
CXCR2	0.003666425827468759	2.1094237467877974e-15	2.1859524117317777e-07	0.0	0.009900990099009901	1.4666942792504573e-07	3.5061559390581558e-15	0.0	0.010445117787640833
EPHB3	0.0036638838237953732	2.220446049250313e-15	2.1859524117317777e-07	0.0	0.009900990099009901	1.0331111458066887e-07	3.6782008159324134e-15	0.0	0.010445117787640833
CCL4	0.0036626512082667977	2.220446049250313e-15	2.1859524117317777e-07	0.0	0.009900990099009901	1.1836417147807803e-07	3.6782008159324134e-15	0.0	0.010445117787640833
SNAI1	0.003657528209485219	2.4424906541753444e-15	2.1859524117317777e-07	0.0	0.009900990099009901	1.550253185151547e-07	4.039186402766321e-15	0.0	0.010445117787640833
CCL26	0.0036507284727886192	2.7755575615628914e-15	2.1859524117317777e-07	0.0	0.009900990099009901	1.2463242947645386e-07	4.574530055168469e-15	0.0	0.010445117787640833
ATG5	0.0036505827144245225	2.7755575615628914e-15	2.1859524117317777e-07	0.0	0.009900990099009901	1.4158824658717862e-07	4.574530055168469e-15	0.0	0.010445117787640833
WNT2B	0.003628585140866932	3.9968028886505635e-15	2.1859524117317777e-07	0.0	0.009900990099009901	1.1223794813259033e-07	6.576252147880507e-15	0.0	0.010445117787640833
SMO	0.0036091397680055883	5.551115123125783e-15	2.1859524117317777e-07	0.0	0.009900990099009901	9.289247075278794e-08	9.11835856634252e-15	0.0	0.010445117787640833
ICAM3	0.0035794712299226654	9.2148511043888e-15	2.1859524117317777e-07	0.0	0.009900990099009901	1.534766052545102e-07	1.5111120990279118e-14	0.0	0.010445117787640833
ROR1	0.0035709048813932975	1.0547118733938987e-14	2.1859524117317777e-07	0.0	0.009900990099009901	1.0959661787653755e-07	1.7266938529308143e-14	0.0	0.010445117787640833
HMGN2	0.0035638599754214658	1.1879386363489175e-14	2.1859524117317777e-07	0.0	0.009900990099009901	1.1989424834513276e-07	1.941555801311503e-14	0.0	0.010445117787640833
EPHA3	0.0035628467274510115	1.2101430968414206e-14	2.1859524117317777e-07	0.0	0.009900990099009901	1.5739548987427103e-07	1.974550153012918e-14	0.0	0.010445117787640833
DUSP2	0.003548254662498677	1.5432100042289676e-14	2.1859524117317777e-07	0.0	0.009900990099009901	1.2039581034609074e-07	2.513814632512744e-14	0.0	0.010445117787640833
ITGA6	0.003522453250024958	2.353672812205332e-14	2.1859524117317777e-07	0.0	0.009900990099009901	1.3551604309202365e-07	3.827650636460166e-14	0.0	0.010445117787640833
NPR1	0.0035057321094245585	3.097522238704187e-14	2.1859524117317777e-07	0.0	0.009900990099009901	1.072906531103872e-07	5.028978891693862e-14	0.0	0.010445117787640833
HDAC4	0.0035046072123549616	3.1530333899354446e-14	2.1859524117317777e-07	0.0	0.009900990099009901	1.1439060464829224e-07	5.11062862375298e-14	0.0	0.010445117787640833
RUNX3	0.0034914375812206224	3.9190872769268026e-14	2.1859524117317777e-07	0.0	0.009900990099009901	1.191675245457665e-07	6.341795775390645e-14	0.0	0.010445117787640833
HPGDS	0.00348824494959029	4.118927421359331e-14	2.1859524117317777e-07	0.0	0.009900990099009901	1.3585018267333446e-07	6.654174827575553e-14	0.0	0.010445117787640833
GDF9	0.003476154879501305	5.0182080713057076e-14	2.1859524117317777e-07	0.0	0.009900990099009901	1.240115916450314e-07	8.093617301166866e-14	0.0	0.010445117787640833
PF4	0.003464422431850627	6.061817714453355e-14	2.1859524117317777e-07	0.0	0.009900990099009901	1.1192047860580364e-07	9.760722931660911e-14	0.0	0.010445117787640833
CCL20	0.0034476542121389684	7.938094626069869e-14	2.1859524117317777e-07	0.0	0.009900990099009901	1.2015080003141395e-07	1.2760910737146803e-13	0.0	0.010445117787640833
AQP3	0.003430398154629138	1.0469403122215226e-13	2.1859524117317777e-07	0.0	0.009900990099009901	1.0747062203818466e-07	1.6802533863358535e-13	0.0	0.010445117787640833
TNFRSF17	0.003414010081988316	1.3600232051658168e-13	2.1859524117317777e-07	0.0	0.009900990099009901	1.2421249241137024e-07	2.1791533843818895e-13	0.0	0.010445117787640833
ATM	0.0034086767466420887	1.4799272918253337e-13	2.1859524117317777e-07	0.0	0.009900990099009901	1.5896493759081875e-07	2.3674000305506564e-13	0.0	0.010445117787640833
FZD6	0.0034062236094861116	1.538769112130467e-13	2.1859524117317777e-07	0.0	0.009900990099009901	1.2211461424575288e-07	2.457512170922883e-13	0.0	0.010445117787640833
CD83	0.0033984644611313257	1.7408297026122455e-13	2.1859524117317777e-07	0.0	0.009900990099009901	1.2269199719773922e-07	2.7756877505820657e-13	0.0	0.010445117787640833
BMPR1A	0.0033950004529860467	1.8385293287792592e-13	2.1859524117317777e-07	0.0	0.009900990099009901	1.627689976183369e-07	2.9266995331299106e-13	0.0	0.010445117787640833
JAK2	0.003383865536181008	2.1926904736346842e-13	2.1859524117317777e-07	0.0	0.009900990099009901	1.1240919474000165e-07	3.4848116455979803e-13	0.0	0.010445117787640833
TEK	0.0033835288296226707	2.204902926905561e-13	2.1859524117317777e-07	0.0	0.009900990099009901	9.322449540603916e-08	3.498541272999261e-13	0.0	0.010445117787640833
CCL11	0.003381428337515761	2.278177646530821e-13	2.1859524117317777e-07	0.0	0.009900990099009901	1.2146079705367225e-07	3.6089577928052976e-13	0.0	0.010445117787640833
IL15	0.0033794618977770496	2.3503421431314564e-13	2.1859524117317777e-07	0.0	0.009900990099009901	1.292408350051854e-07	3.7172616447911083e-13	0.0	0.010445117787640833
PCNA	0.003373418780069426	2.5845992013273644e-13	2.1859524117317777e-07	0.0	0.009900990099009901	1.3533848855729682e-07	4.081165513063693e-13	0.0	0.010445117787640833
ADGRE5	0.0033667726544186986	2.8699265186560297e-13	2.1859524117317777e-07	0.0	0.009900990099009901	9.215892222967467e-08	4.52440911717271e-13	0.0	0.010445117787640833
TSHZ2	0.003364464953162709	2.9753977059954195e-13	2.1859524117317777e-07	0.0	0.009900990099009901	1.4044507389588071e-07	4.683142048504045e-13	0.0	0.010445117787640833
MMP9	0.003362976765472783	3.0453417565468044e-13	2.1859524117317777e-07	0.0	0.009900990099009901	1.612644434800974e-07	4.785537046002121e-13	0.0	0.010445117787640833
KITLG	0.00335395896002415	3.5071945347908695e-13	2.1859524117317777e-07	0.0	0.009900990099009901	9.613489214340522e-08	5.502473476859393e-13	0.0	0.010445117787640833
IL2RB	0.0033437904906477513	4.1111558601869547e-13	2.1859524117317777e-07	0.0	0.009900990099009901	1.2753403792688919e-07	6.439714539396845e-13	0.0	0.010445117787640833
CD19	0.003342224507263286	4.213296378452469e-13	2.1859524117317777e-07	1.1102230246251565e-16	0.009900990099009901	1.6653154151239704e-07	6.589164783554261e-13	1.5527262015828975e-16	0.010445117787640833
FZD1	0.0033276258062429564	5.286882043264995e-13	2.1859524117317777e-07	0.0	0.009900990099009901	1.1028476474069981e-07	8.254956172817273e-13	0.0	0.010445117787640833
MMP19	0.0033249808189051273	5.508926648190027e-13	2.1859524117317777e-07	0.0	0.009900990099009901	1.4371487023132617e-07	8.587960491366299e-13	0.0	0.010445117787640833
IL12A	0.0033247859214043988	5.525579993559404e-13	2.1859524117317777e-07	0.0	0.009900990099009901	1.1956691702710581e-07	8.600227048799137e-13	0.0	0.010445117787640833
CCL23	0.0033243296732824615	5.564437799421285e-13	2.1859524117317777e-07	0.0	0.009900990099009901	1.236127922276465e-07	8.646959691481647e-13	0.0	0.010445117787640833
BMP1	0.003318683453551854	6.074030167724231e-13	2.1859524117317777e-07	0.0	0.009900990099009901	1.2329402253741339e-07	9.423891496358197e-13	0.0	0.010445117787640833
ADGRG6	0.003315523276027664	6.378231276471524e-13	2.1859524117317777e-07	0.0	0.009900990099009901	9.231552624434486e-08	9.880203195673454e-13	0.0	0.010445117787640833
FGF1	0.0033069496960432525	7.281952818516402e-13	2.1859524117317777e-07	0.0	0.009900990099009901	1.3597443404578786e-07	1.1262293537642271e-12	0.0	0.010445117787640833
PTGS1	0.0032891634755924898	9.57456336436735e-13	2.1859524117317777e-07	0.0	0.009900990099009901	1.1196214548921675e-07	1.4784696425418983e-12	0.0	0.010445117787640833
CLOCK	0.003287549860411348	9.814371537686384e-13	2.1859524117317777e-07	4.9182879990894435e-14	0.009900990099009901	1.9331540962359946e-07	1.513113344156688e-12	6.51556691624975e-14	0.010445117787640833
PTK2	0.0032858783880268727	1.006972283335017e-12	2.1859524117317777e-07	0.0	0.009900990099009901	1.3289880252077375e-07	1.5500406688443108e-12	0.0	0.010445117787640833
CD70	0.003284627089413552	1.0264011862659572e-12	2.1859524117317777e-07	0.0	0.009900990099009901	1.3732037633932548e-07	1.5774674432564711e-12	0.0	0.010445117787640833
TNFSF13B	0.00327139863938381	1.2567724638756772e-12	2.1859524117317777e-07	0.0	0.009900990099009901	1.301377791273813e-07	1.92849567732647e-12	0.0	0.010445117787640833
PDCD1	0.0032692900746107813	1.297850715786808e-12	2.1859524117317777e-07	0.0	0.009900990099009901	1.079121220662077e-07	1.9884129119801017e-12	0.0	0.010445117787640833
CHEK1	0.003260270533578749	1.4891421429297225e-12	2.1859524117317777e-07	0.0	0.009900990099009901	1.11190390058403e-07	2.2779221217628098e-12	0.0	0.010445117787640833
GPBAR1	0.0032601607020071198	1.4915846335838978e-12	2.1859524117317777e-07	0.0	0.009900990099009901	1.2233697612742098e-07	2.278098839748262e-12	0.0	0.010445117787640833
AGR2	0.0032268067612132223	2.4720225866303736e-12	2.1859524117317777e-07	0.0	0.009900990099009901	1.0828434018353008e-07	3.76964191948775e-12	0.0	0.010445117787640833
ADM2	0.0032250227318987583	2.539302101922658e-12	2.1859524117317777e-07	0.0	0.009900990099009901	1.26821455439666e-07	3.866215797484109e-12	0.0	0.010445117787640833
NANOG	0.003219590441574159	2.755684569422101e-12	2.1859524117317777e-07	0.0	0.009900990099009901	1.2514503340649533e-07	4.1891540271183805e-12	0.0	0.010445117787640833
ICOSLG	0.0032127730088847574	3.0528912731142555e-12	2.1859524117317777e-07	0.0	0.009900990099009901	1.0965280405220875e-07	4.633768304463342e-12	0.0	0.010445117787640833
PLAC8	0.0032089203261075473	3.234523759942931e-12	2.1859524117317777e-07	0.0	0.009900990099009901	1.1707135707575734e-07	4.901855667158096e-12	0.0	0.010445117787640833
ADGRV1	0.0031865974775371567	4.514943974243124e-12	2.1859524117317777e-07	0.0	0.009900990099009901	1.2994732903042507e-07	6.831731299511621e-12	0.0	0.010445117787640833
TNFRSF10D	0.0031846687505213893	4.646505402661205e-12	2.1859524117317777e-07	0.0	0.009900990099009901	9.534367421502469e-08	7.019951835193394e-12	0.0	0.010445117787640833
S100B	0.003181919888311775	4.84046136506322e-12	2.1859524117317777e-07	1.1102230246251565e-16	0.009900990099009901	1.4759659347778198e-07	7.30171290662079e-12	1.5527262015828975e-16	0.010445117787640833
CLEC12A	0.0031744463421004565	5.408673509066375e-12	2.1859524117317777e-07	0.0	0.009900990099009901	1.1270471222991092e-07	8.14629440827074e-12	0.0	0.010445117787640833
NFKB1	0.0031622228420376997	6.481926106971514e-12	2.1859524117317777e-07	1.1102230246251565e-16	0.009900990099009901	1.419070967218349e-07	9.74778134980816e-12	1.5527262015828975e-16	0.010445117787640833
TBX21	0.0031589330653512254	6.8047789625325095e-12	2.1859524117317777e-07	5.551115123125783e-16	0.009900990099009901	1.525572130629823e-07	1.021760522134866e-11	7.697651140991701e-16	0.010445117787640833
GZMH	0.0031517022928051397	7.570721827221405e-12	2.1859524117317777e-07	0.0	0.009900990099009901	1.4016053194872494e-07	1.1350285863475889e-11	0.0	0.010445117787640833
MKI67	0.0031384808204340964	9.195422201457859e-12	2.1859524117317777e-07	0.0	0.009900990099009901	1.18929158983268e-07	1.3765012744995786e-11	0.0	0.010445117787640833
SAA2	0.003135896947964496	9.550582547035447e-12	2.1859524117317777e-07	0.0	0.009900990099009901	1.1286141990639653e-07	1.427484017335527e-11	0.0	0.010445117787640833
CSF3R	0.0031285836350911094	1.0630385460785874e-11	2.1859524117317777e-07	0.0	0.009900990099009901	1.1377293857895739e-07	1.586455391175209e-11	0.0	0.010445117787640833
IL17D	0.0031280948912354705	1.0706768804880085e-11	2.1859524117317777e-07	1.2212453270876722e-15	0.009900990099009901	1.4764708897211928e-07	1.593443968464832e-11	1.683942500308213e-15	0.010445117787640833
SELPLG	0.0031280757807321284	1.0709766407046573e-11	2.1859524117317777e-07	9.992007221626409e-16	0.009900990099009901	1.4713754862224192e-07	1.593443968464832e-11	1.3797143963289497e-15	0.010445117787640833
ADGRG3	0.0031277736000605376	1.0757172930198067e-11	2.1859524117317777e-07	1.9984014443252818e-15	0.009900990099009901	1.606724827428348e-07	1.59806863409164e-11	2.740105061616878e-15	0.010445117787640833
EFNB3	0.0031021762652178424	1.561939466654394e-11	2.1859524117317777e-07	6.2099214659383506e-12	0.009900990099009901	2.1074955679560585e-07	2.316876875537351e-11	7.967907097186952e-12	0.010445117787640833
DNTT	0.003093757700796654	1.7646328842602088e-11	2.1859524117317777e-07	0.0	0.009900990099009901	1.0842619231396772e-07	2.6135788104247267e-11	0.0	0.010445117787640833
G6PD	0.0030721198744309234	2.4111046492691912e-11	2.1859524117317777e-07	0.0	0.009900990099009901	1.3061679713623396e-07	3.565666845369393e-11	0.0	0.010445117787640833
DDR2	0.003064599493917958	2.68608468800835e-11	2.1859524117317777e-07	1.3322676295501878e-15	0.009900990099009901	1.465699786910879e-07	3.9663301803320886e-11	1.8344444575662926e-15	0.010445117787640833
HBB	0.003063091005689109	2.7448154860110208e-11	2.1859524117317777e-07	0.0	0.009900990099009901	1.333650200855473e-07	4.04694933856143e-11	0.0	0.010445117787640833
COL8A1	0.003061822029705281	2.7952085090987566e-11	2.1859524117317777e-07	0.0	0.009900990099009901	1.0616617839523487e-07	4.115051323921327e-11	0.0	0.010445117787640833
TAP2	0.003057595261712944	2.969635648497615e-11	2.1859524117317777e-07	0.0	0.009900990099009901	1.0813575604780625e-07	4.365275225043792e-11	0.0	0.010445117787640833
FPR1	0.003053850706594192	3.1330382732619455e-11	2.1859524117317777e-07	1.1102230246251565e-16	0.009900990099009901	1.3479551207500603e-07	4.5985674205748794e-11	1.5527262015828975e-16	0.010445117787640833
ATG12	0.003050551771192242	3.284250649215892e-11	2.1859524117317777e-07	5.551115123125783e-16	0.009900990099009901	1.463198024758324e-07	4.8132954873987395e-11	7.697651140991701e-16	0.010445117787640833
NLRP2	0.0030470104083657984	3.454514452272406e-11	2.1859524117317777e-07	0.0	0.009900990099009901	1.2932206667633903e-07	5.055261059453939e-11	0.0	0.010445117787640833
CD209	0.003044811340436083	3.5645597584732513e-11	2.1859524117317777e-07	0.0	0.009900990099009901	1.3138266241966268e-07	5.208513438127333e-11	0.0	0.010445117787640833
KRT6A	0.003039883935046861	3.823730221341748e-11	2.1859524117317777e-07	0.0	0.009900990099009901	1.1723672130084894e-07	5.578885077039599e-11	0.0	0.010445117787640833
BST1	0.0030389389010683668	3.875511023210265e-11	2.1859524117317777e-07	0.0	0.009900990099009901	1.2250613516117146e-07	5.646019779349478e-11	0.0	0.010445117787640833
IL2RG	0.0030388322602461783	3.8813952052407785e-11	2.1859524117317777e-07	0.0	0.009900990099009901	1.1308435643917902e-07	5.646190053388889e-11	0.0	0.010445117787640833
DNMT1	0.0030353964939757562	4.075739745701412e-11	2.1859524117317777e-07	0.0	0.009900990099009901	1.1602262355242875e-07	5.920102687005463e-11	0.0	0.010445117787640833
PPARA	0.003026466092773587	4.62649918375746e-11	2.1859524117317777e-07	0.0	0.009900990099009901	1.1538809502226623e-07	6.710137334664523e-11	0.0	0.010445117787640833
CD3D	0.003025698220459539	4.677125353680367e-11	2.1859524117317777e-07	0.0	0.009900990099009901	1.2044161242602442e-07	6.773529173451301e-11	0.0	0.010445117787640833
GZMK	0.003021590793594884	4.957223520563048e-11	2.1859524117317777e-07	2.220446049250313e-16	0.009900990099009901	1.373412826895303e-07	7.168569906397671e-11	3.0966049604217326e-16	0.010445117787640833
CCL8	0.003006778825130734	6.110190131636273e-11	2.1859524117317777e-07	0.0	0.009900990099009901	1.2315367690687049e-07	8.822826163527892e-11	0.0	0.010445117787640833
CCR10	0.0030047985642798294	6.28296303872844e-11	2.1859524117317777e-07	1.4432899320127035e-15	0.009900990099009901	1.4584484451039027e-07	9.058940817253523e-11	1.9845236565174673e-15	0.010445117787640833
ICAM2	0.0029989530643402375	6.821265774448193e-11	2.1859524117317777e-07	0.0	0.009900990099009901	1.2605927145448078e-07	9.820616460565855e-11	0.0	0.010445117787640833
DUSP6	0.002987793910996494	7.976896920780518e-11	2.1859524117317777e-07	0.0	0.009900990099009901	1.1075040324139268e-07	1.1467521417685944e-10	0.0	0.010445117787640833
PHLDA2	0.0029845676553382624	8.345257818120899e-11	2.1859524117317777e-07	4.3298697960381105e-15	0.009900990099009901	1.508108862223695e-07	1.197948299698e-10	5.871111537841149e-15	0.010445117787640833
CCL19	0.002980227071443572	8.867162559766939e-11	2.1859524117317777e-07	0.0	0.009900990099009901	1.084816651273635e-07	1.271003242461469e-10	0.0	0.010445117787640833
MTOR	0.002966212354660922	1.077946620853254e-10	2.1859524117317777e-07	0.0	0.009900990099009901	1.0650494877808285e-07	1.542850499730023e-10	0.0	0.010445117787640833
MECOM	0.002961585660479454	1.149510486797567e-10	2.1859524117317777e-07	0.0	0.009900990099009901	8.953879932034703e-08	1.6428770314960847e-10	0.0	0.010445117787640833
FGF2	0.0029439098439701474	1.4681755811096764e-10	2.1859524117317777e-07	0.0	0.009900990099009901	1.1736393184685103e-07	2.0952534896594363e-10	0.0	0.010445117787640833
CXCL14	0.0029435413917897808	1.4756607047416992e-10	2.1859524117317777e-07	2.886579864025407e-15	0.009900990099009901	1.3711839987907648e-07	2.1028702037003254e-10	3.9358797867421634e-15	0.010445117787640833
CXCL17	0.0029286183126595224	1.8122547906784803e-10	2.1859524117317777e-07	0.0	0.009900990099009901	9.135413782303812e-08	2.578775348945105e-10	0.0	0.010445117787640833
CD33	0.002925600843596179	1.8889034780755765e-10	2.1859524117317777e-07	0.0	0.009900990099009901	1.2228923941793192e-07	2.683942677846138e-10	0.0	0.010445117787640833
ITGAL	0.0029244407874472237	1.9192047950866709e-10	2.1859524117317777e-07	0.0	0.009900990099009901	1.1887953212577279e-07	2.723045644043262e-10	0.0	0.010445117787640833
ADORA2A	0.0029218882788696783	1.9875590062667925e-10	2.1859524117317777e-07	0.0	0.009900990099009901	1.0739238507625797e-07	2.8159482881840663e-10	0.0	0.010445117787640833
BMP6	0.0029071837037444904	2.4301372025803403e-10	2.1859524117317777e-07	0.0	0.009900990099009901	9.195164098951889e-08	3.4380120250377936e-10	0.0	0.010445117787640833
NegPrb20	0.002899188969396051	2.709720225979595e-10	2.1859524117317777e-07	0.0	0.009900990099009901	1.1959820531051432e-07	3.8280174620981583e-10	0.0	0.010445117787640833
CCR7	0.0028985580860984334	2.733073767302585e-10	2.1859524117317777e-07	0.0	0.009900990099009901	9.103435268536948e-08	3.8554455593504767e-10	0.0	0.010445117787640833
OAS2	0.0028980251811882092	2.7529523105584985e-10	2.1859524117317777e-07	1.346700528870315e-13	0.009900990099009901	1.5939638831503743e-07	3.877899729549309e-10	1.7720696475323095e-13	0.010445117787640833
ADGRF1	0.0028959671921367455	2.831054279894829e-10	2.1859524117317777e-07	2.220446049250313e-16	0.009900990099009901	1.251045652119106e-07	3.9821869827831e-10	3.0966049604217326e-16	0.010445117787640833
PROKR1	0.0028919599756209416	2.9893831854366226e-10	2.1859524117317777e-07	0.0	0.009900990099009901	1.1394492757604602e-07	4.198861030907394e-10	0.0	0.010445117787640833
NR3C1	0.0028897563849485004	3.080097288332695e-10	2.1859524117317777e-07	1.9206858326015208e-14	0.009900990099009901	1.4603941488107795e-07	4.3200791479623327e-10	2.5652816236246777e-14	0.010445117787640833
BMP4	0.0028895200025764313	3.089986044813031e-10	2.1859524117317777e-07	5.551115123125783e-16	0.009900990099009901	1.2526791652508408e-07	4.32774869509579e-10	7.697651140991701e-16	0.010445117787640833
SAA1	0.0028892284844329232	3.102225143436499e-10	2.1859524117317777e-07	0.0	0.009900990099009901	1.0700359293543657e-07	4.3386834506061894e-10	0.0	0.010445117787640833
CELSR1	0.002888819056234401	3.1194935523615186e-10	2.1859524117317777e-07	0.0	0.009900990099009901	1.054616338300334e-07	4.3566108241967573e-10	0.0	0.010445117787640833
WNT3	0.00287844757539285	3.589583075225278e-10	2.1859524117317777e-07	1.1102230246251565e-16	0.009900990099009901	1.213801820639005e-07	5.005985513740095e-10	1.5527262015828975e-16	0.010445117787640833
MZB1	0.002870510834307328	3.995326292027812e-10	2.1859524117317777e-07	8.004708007547379e-14	0.009900990099009901	1.4294320408356008e-07	5.563903897432758e-10	1.0575720835882434e-13	0.010445117787640833
ADGRF5	0.0028703477034927156	4.0041192583828433e-10	2.1859524117317777e-07	1.1102230246251565e-16	0.009900990099009901	1.2211642919354044e-07	5.568228343688642e-10	1.5527262015828975e-16	0.010445117787640833
ITK	0.002869813834232772	4.0330239148289593e-10	2.1859524117317777e-07	7.771561172376096e-16	0.009900990099009901	1.292551911034957e-07	5.600468670379505e-10	1.0746268909260166e-15	0.010445117787640833
EFNA5	0.0028695686154176386	4.0463687955849537e-10	2.1859524117317777e-07	4.218847493575595e-15	0.009900990099009901	1.361088813793881e-07	5.61104114855194e-10	5.728504433024282e-15	0.010445117787640833
OSM	0.0028689912348027805	4.0779601917506625e-10	2.1859524117317777e-07	1.1102230246251565e-16	0.009900990099009901	1.2482820438991728e-07	5.646850109934793e-10	1.5527262015828975e-16	0.010445117787640833
RAMP2	0.002863495853208192	4.3909398339536665e-10	2.1859524117317777e-07	0.0	0.009900990099009901	1.1396633461742983e-07	6.071652680000903e-10	0.0	0.010445117787640833
EMP3	0.002815338251457411	8.346001667547398e-10	2.1859524117317777e-07	6.661338147750939e-16	0.009900990099009901	1.2729313639412135e-07	1.15243097778969e-09	9.224116049007312e-16	0.010445117787640833
KRT1	0.002810064011080386	8.94855078925616e-10	2.1859524117317777e-07	4.218847493575595e-15	0.009900990099009901	1.2842701248933404e-07	1.2338917215044763e-09	5.728504433024282e-15	0.010445117787640833
CCR2	0.0028055953866582047	9.49205936073838e-10	2.1859524117317777e-07	0.0	0.009900990099009901	1.1098525320483161e-07	1.3069938275897152e-09	0.0	0.010445117787640833
TLR4	0.0028018648607962314	9.970313463725233e-10	2.1859524117317777e-07	3.297362383136715e-14	0.009900990099009901	1.3643666051260507e-07	1.3709181012622196e-09	4.380078389539816e-14	0.010445117787640833
GATA3	0.0028015782830830126	1.0008007755857307e-09	2.1859524117317777e-07	1.9462209621678994e-13	0.009900990099009901	1.565616232381124e-07	1.3741710509094393e-09	2.55751721068775e-13	0.010445117787640833
CD3G	0.002798603656381843	1.0407569250858728e-09	2.1859524117317777e-07	2.5678348336555246e-12	0.009900990099009901	1.6207511906783943e-07	1.4270322544244672e-09	3.30343009480783e-12	0.010445117787640833
CASP3	0.002796266863688745	1.0732313926453685e-09	2.1859524117317777e-07	4.440892098500626e-15	0.009900990099009901	1.2794651809788837e-07	1.4695014453144276e-09	6.0133241555077634e-15	0.010445117787640833
CEACAM1	0.0027767694353165433	1.3855396829853817e-09	2.1859524117317777e-07	7.271436786027152e-10	0.009900990099009901	1.9822910038114626e-07	1.894473952014928e-09	8.909557714043282e-10	0.010445117787640833
CCL3	0.002763331023106711	1.6506097599844338e-09	2.1859524117317777e-07	1.2212453270876722e-14	0.009900990099009901	1.3615346574790305e-07	2.253761443549178e-09	1.6355665871666638e-14	0.010445117787640833
CXCL5	0.002759886462824622	1.7261361229259364e-09	2.1859524117317777e-07	3.008704396734174e-14	0.009900990099009901	1.2915307201965282e-07	2.353603432234668e-09	4.007512386942526e-14	0.010445117787640833
FFAR3	0.002755594647816571	1.8249578515039389e-09	2.1859524117317777e-07	5.10702591327572e-15	0.009900990099009901	1.3186932999771842e-07	2.484886977221636e-09	6.896246026340593e-15	0.010445117787640833
ADGRL4	0.0027469993415038716	2.0397028510643622e-09	2.1859524117317777e-07	4.6629367034256575e-15	0.009900990099009901	1.232681304529548e-07	2.7734292933222373e-09	6.305269382118396e-15	0.010445117787640833
MMP1	0.00274065215880842	2.2138716415653903e-09	2.1859524117317777e-07	1.1102230246251565e-14	0.009900990099009901	1.310132326476512e-07	3.0060753635125063e-09	1.4909579439067604e-14	0.010445117787640833
IL1B	0.002736737221560021	2.328427117781473e-09	2.1859524117317777e-07	2.1094237467877974e-15	0.009900990099009901	1.257286274766379e-07	3.157243972725848e-09	2.8882878994479072e-15	0.010445117787640833
IL17RA	0.0027341212135574013	2.4081678873244527e-09	2.1859524117317777e-07	0.0	0.009900990099009901	1.0460130319799275e-07	3.2608525057961815e-09	0.0	0.010445117787640833
CLEC14A	0.0027309725257416667	2.507674179419439e-09	2.1859524117317777e-07	5.773159728050814e-15	0.009900990099009901	1.2787806357332462e-07	3.390901963607225e-09	7.763631007914488e-15	0.010445117787640833
